tarjeta;es;Fecha;Hora;Tipo
PF4219;S;07/02/2020;1623;;
PF0503;S;07/02/2020;1623;;
PF0547;S;07/02/2020;1626;;
PF0552;S;07/02/2020;1626;;
PF1168;S;07/02/2020;1626;;
PF0548;S;07/02/2020;1627;;
PF4099;S;07/02/2020;1627;;
PF2920;S;07/02/2020;1627;;
PF1551;S;07/02/2020;1627;;
PF4019;S;07/02/2020;1627;;
PF1952;S;07/02/2020;1631;;
PF1021;S;07/02/2020;1631;;
PF0213;S;07/02/2020;1636;;
PF0220;S;07/02/2020;1636;;
PF0207;S;07/02/2020;1636;;
PF3877;S;07/02/2020;1637;;
PF0215;S;07/02/2020;1649;;
PF4882;S;07/02/2020;1651;;
PF4878;S;07/02/2020;1700;;
PF3739;S;07/02/2020;1659;;
PF4848;S;07/02/2020;1701;;
PF1559;S;07/02/2020;1701;;
PF1559;S;07/02/2020;1701;;
PF1946;S;07/02/2020;1702;;
PF1765;S;07/02/2020;1704;;
PF0225;S;07/02/2020;1711;;
PF0211;S;07/02/2020;1720;;
PF2919;S;07/02/2020;1722;;
PF0279;S;07/02/2020;1723;;
PF0555;S;07/02/2020;1726;;
PF3736;S;07/02/2020;1728;;
PF5059;S;07/02/2020;1833;;
PF0532;E;08/02/2020;0603;;
PF0536;E;08/02/2020;0606;;
PF0579;E;08/02/2020;0606;;
PF0502;E;08/02/2020;0633;;
PF0274;E;08/02/2020;0654;;
PF0540;E;08/02/2020;0659;;
PF0537;E;08/02/2020;0708;;
PF0580;E;08/02/2020;0718;;
PF7905;E;08/02/2020;0720;;
PF1558;E;08/02/2020;0721;;
PF2952;E;08/02/2020;0723;;
PF1853;E;08/02/2020;0723;;
PF1965;E;08/02/2020;0724;;
PF5369;E;08/02/2020;0726;;
PF5369;E;08/02/2020;0726;;
PF1556;E;08/02/2020;0726;;
PF1897;E;08/02/2020;0727;;
PF1756;E;08/02/2020;0729;;
PF2883;E;08/02/2020;0729;;
PF0494;E;08/02/2020;0730;;
PF1846;E;08/02/2020;0730;;
PF1875;E;08/02/2020;0730;;
PF4099;E;08/02/2020;0730;;
PF5363;E;08/02/2020;0731;;
PF0548;E;08/02/2020;0730;;
PF0492;E;08/02/2020;0733;;
PF0553;E;08/02/2020;0733;;
PF0553;E;08/02/2020;0733;;
PF0474;E;08/02/2020;0735;;
PF1755;E;08/02/2020;0735;;
PF1551;E;08/02/2020;0736;;
PF0581;E;08/02/2020;0736;;
PF0530;E;08/02/2020;0736;;
PF4019;E;08/02/2020;0804;;
PF0579;E;08/02/2020;0838;;
PF0576;E;08/02/2020;0843;;
PF0576;P;08/02/2020;1058;;
PF0536;P;08/02/2020;1059;;
PF0540;A;08/02/2020;1231;;
PF0502;A;08/02/2020;1240;;
PF0274;A;08/02/2020;1251;;
PF0537;A;08/02/2020;1259;;
PF1853;A;08/02/2020;1304;;
PF1965;A;08/02/2020;1306;;
PF1875;A;08/02/2020;1306;;
PF1756;A;08/02/2020;1312;;
PF5369;A;08/02/2020;1312;;
PF0532;A;08/02/2020;1334;;
PF1558;A;08/02/2020;1400;;
PF0494;A;08/02/2020;1400;;
PF2883;A;08/02/2020;1400;;
PF5363;A;08/02/2020;1400;;
PF0474;A;08/02/2020;1400;;
PF1846;A;08/02/2020;1401;;
PF1755;A;08/02/2020;1402;;
PF0492;A;08/02/2020;1402;;
PF1556;A;08/02/2020;1412;;
PF7905;A;08/02/2020;1417;;
PF4099;A;08/02/2020;1438;;
PF1551;S;08/02/2020;1500;;
PF0581;S;08/02/2020;1502;;
PF0553;S;08/02/2020;1502;;
PF2952;S;08/02/2020;1503;;
PF0548;S;08/02/2020;1506;;
PF0580;S;08/02/2020;1600;;
PF0530;S;08/02/2020;1601;;
PF1897;S;08/02/2020;1601;;
PF4019;S;08/02/2020;1604;;
PF0522;E;09/02/2020;0731;;
PF1954;E;09/02/2020;0735;;
PF1955;E;09/02/2020;0742;;
PF0522;A;09/02/2020;1400;;
PF1954;A;09/02/2020;1400;;
PF1955;A;09/02/2020;1401;;
PF2068;;10/02/2020;0555;;
PF0502;E;10/02/2020;0613;;
PF0279;E;10/02/2020;0615;;
PF0534;E;10/02/2020;0652;;
PF4219;E;10/02/2020;0659;;
PF0535;E;10/02/2020;0702;;
PF2901;E;10/02/2020;0705;;
PF0274;E;10/02/2020;0707;;
PF0532;E;10/02/2020;0708;;
PF5059;E;10/02/2020;0709;;
PF2193;E;10/02/2020;0711;;
PF1947;E;10/02/2020;0713;;
PF6528;E;10/02/2020;0713;;
PF0536;E;10/02/2020;0713;;
PF0576;E;10/02/2020;0714;;
PF0225;E;10/02/2020;0713;;
PF0578;E;10/02/2020;0714;;
PF0540;E;10/02/2020;0715;;
PF7903;E;10/02/2020;0715;;
PF7905;E;10/02/2020;0715;;
PF0554;E;10/02/2020;0716;;
PF1551;E;10/02/2020;0716;;
PF4848;E;10/02/2020;0716;;
PF2919;E;10/02/2020;0717;;
PF5860;E;10/02/2020;0717;;
PF1868;E;10/02/2020;0717;;
PF0530;E;10/02/2020;0718;;
PF1713;E;10/02/2020;0718;;
PF0548;E;10/02/2020;0718;;
PF1853;E;10/02/2020;0719;;
PF0541;E;10/02/2020;0719;;
PF1714;E;10/02/2020;0719;;
PF0537;E;10/02/2020;0720;;
PF1965;E;10/02/2020;0720;;
PF1556;E;10/02/2020;0720;;
PF0533;E;10/02/2020;0720;;
PF1898;E;10/02/2020;0720;;
PF0547;E;10/02/2020;0721;;
PF1168;E;10/02/2020;0721;;
PF1867;E;10/02/2020;0721;;
PF0210;E;10/02/2020;0721;;
PF0277;E;10/02/2020;0721;;
PF0552;E;10/02/2020;0723;;
PF5369;E;10/02/2020;0723;;
PF0580;E;10/02/2020;0723;;
PF1860;E;10/02/2020;0724;;
PF2920;E;10/02/2020;0724;;
PF0581;E;10/02/2020;0724;;
PF1840;E;10/02/2020;0724;;
PF1839;E;10/02/2020;0724;;
PF2885;E;10/02/2020;0725;;
PF1852;E;10/02/2020;0725;;
PF2952;E;10/02/2020;0725;;
PF1863;E;10/02/2020;0725;;
PF3830;E;10/02/2020;0725;;
PF0221;E;10/02/2020;0725;;
PF0276;E;10/02/2020;0725;;
PF1897;E;10/02/2020;0726;;
PF0563;E;10/02/2020;0726;;
PF5859;E;10/02/2020;0725;;
PF0281;E;10/02/2020;0726;;
PF2940;E;10/02/2020;0726;;
PF4218;E;10/02/2020;0727;;
PF4099;E;10/02/2020;0727;;
PF4019;E;10/02/2020;0727;;
PF1869;E;10/02/2020;0727;;
PF3686;E;10/02/2020;0727;;
PF7904;E;10/02/2020;0727;;
PF1756;E;10/02/2020;0728;;
PF0503;E;10/02/2020;0727;;
PF3736;E;10/02/2020;0727;;
PF6149;E;10/02/2020;0727;;
PF0215;E;10/02/2020;0727;;
PF0553;E;10/02/2020;0728;;
PF1865;E;10/02/2020;0729;;
PF1875;E;10/02/2020;0729;;
PF2194;E;10/02/2020;0730;;
PF0689;E;10/02/2020;0730;;
PF1870;E;10/02/2020;0732;;
PF0207;E;10/02/2020;0731;;
PF0273;E;10/02/2020;0732;;
PF0222;E;10/02/2020;0732;;
PF0208;E;10/02/2020;0732;;
PF3375;E;10/02/2020;0733;;
PF0220;E;10/02/2020;0733;;
PF0218;E;10/02/2020;0733;;
PF7062;E;10/02/2020;0734;;
PF1883;E;10/02/2020;0735;;
PF3021;E;10/02/2020;0735;;
PF3877;E;10/02/2020;0737;;
PF3187;E;10/02/2020;0738;;
PF0213;E;10/02/2020;0738;;
PF4992;E;10/02/2020;0741;;
PF0211;E;10/02/2020;0743;;
PF4217;E;10/02/2020;0743;;
PF0229;E;10/02/2020;0743;;
PF5857;E;10/02/2020;0743;;
PF6097;E;10/02/2020;0743;;
PF0690;E;10/02/2020;0802;;
PF0226;E;10/02/2020;0802;;
PF3050;E;10/02/2020;0731;;
PF4882;E;10/02/2020;0807;;
PF1955;E;10/02/2020;0808;;
PF1946;E;10/02/2020;0810;;
PF1558;E;10/02/2020;0810;;
PF7819;E;10/02/2020;0810;;
PF0469;E;10/02/2020;0810;;
PF0488;E;10/02/2020;0811;;
PF0467;E;10/02/2020;0811;;
PF0490;E;10/02/2020;0811;;
PF0475;E;10/02/2020;0812;;
PF1950;E;10/02/2020;0812;;
PF1844;E;10/02/2020;0812;;
PF0523;E;10/02/2020;0812;;
PF2884;E;10/02/2020;0813;;
PF2883;E;10/02/2020;0813;;
PF3297;E;10/02/2020;0813;;
PF4878;E;10/02/2020;0813;;
PF1846;E;10/02/2020;0813;;
PF0491;E;10/02/2020;0813;;
PF1944;E;10/02/2020;0813;;
PF1881;E;10/02/2020;0814;;
PF1945;E;10/02/2020;0814;;
PF0477;E;10/02/2020;0814;;
PF3944;E;10/02/2020;0814;;
PF0492;E;10/02/2020;0814;;
PF1951;E;10/02/2020;0814;;
PF1021;E;10/02/2020;0814;;
PF0493;E;10/02/2020;0814;;
PF5364;E;10/02/2020;0815;;
PF1755;E;10/02/2020;0815;;
PF1757;E;10/02/2020;0815;;
PF1856;E;10/02/2020;0815;;
PF0474;E;10/02/2020;0816;;
PF0500;E;10/02/2020;0816;;
PF1873;E;10/02/2020;0817;;
PF0471;E;10/02/2020;0817;;
PF0494;E;10/02/2020;0818;;
PF1952;E;10/02/2020;0819;;
PF1948;E;10/02/2020;0822;;
PF3050;E;02/01/2020;0729;;
PF0221;S;22/01/2020;1600;;
PF3375;S;22/01/2020;1601;;
PF0502;S;22/01/2020;1601;;
PF5859;S;22/01/2020;1601;;
PF0281;S;22/01/2020;1601;;
PF0225;S;22/01/2020;1606;;
PF0211;S;22/01/2020;1606;;
PF0274;S;22/01/2020;1607;;
PF0216;S;22/01/2020;1607;;
PF3187;S;22/01/2020;1607;;
PF0210;S;22/01/2020;1611;;
PF0207;S;22/01/2020;1612;;
PF4217;S;22/01/2020;1612;;
PF5857;S;22/01/2020;1613;;
PF0277;S;22/01/2020;1613;;
PF0276;S;22/01/2020;1613;;
PF0229;S;22/01/2020;1613;;
PF6097;S;22/01/2020;1617;;
PF3830;S;22/01/2020;1620;;
PF0689;S;22/01/2020;1620;;
PF0208;S;22/01/2020;1621;;
PF3050;S;22/01/2020;1621;;
PF1712;S;22/01/2020;1624;;
PF6149;S;22/01/2020;1624;;
PF4992;S;22/01/2020;1624;;
PF0226;S;22/01/2020;1624;;
PF2194;S;22/01/2020;1625;;
PF2194;S;22/01/2020;1626;;
PF3877;S;22/01/2020;1630;;
PF3736;S;22/01/2020;1641;;
PF0279;S;22/01/2020;1644;;
PF1954;P;10/02/2020;1151;;
PF0522;P;10/02/2020;1151;;
PF5860;P;10/02/2020;1150;;
PF0532;P;10/02/2020;1151;;
PF0540;P;10/02/2020;1151;;
PF1950;P;10/02/2020;1155;;
PF1846;P;10/02/2020;1155;;
PF0393;A;10/02/2020;1200;;
PF2920;P;10/02/2020;1157;;
PF0503;S;22/01/2020;1650;;
PF3021;S;22/01/2020;1703;;
PF0501;S;22/01/2020;1740;;
PF0215;S;22/01/2020;1744;;
PF0218;S;22/01/2020;2028;;
PF0220;S;22/01/2020;2028;;
PF0502;E;23/01/2020;0605;;
PF0225;E;23/01/2020;0700;;
PF2193;E;23/01/2020;0707;;
PF4992;E;23/01/2020;0714;;
PF0221;E;23/01/2020;0717;;
PF3375;E;23/01/2020;0718;;
PF5858;E;23/01/2020;0721;;
PF0689;E;23/01/2020;0723;;
PF3830;E;23/01/2020;0723;;
PF0274;E;23/01/2020;0724;;
PF5857;E;23/01/2020;0724;;
PF0277;E;23/01/2020;0725;;
PF6097;E;23/01/2020;0725;;
PF0276;E;23/01/2020;0725;;
PF0210;E;23/01/2020;0725;;
PF3187;E;23/01/2020;0726;;
PF0222;E;23/01/2020;0726;;
PF0216;E;23/01/2020;0727;;
PF0207;E;23/01/2020;0727;;
PF6149;E;23/01/2020;0727;;
PF2836;E;23/01/2020;0727;;
PF0212;E;23/01/2020;0728;;
PF0281;E;23/01/2020;0728;;
PF5859;E;23/01/2020;0728;;
PF0220;E;23/01/2020;0730;;
PF3877;E;23/01/2020;0730;;
PF0215;E;23/01/2020;0730;;
PF0218;E;23/01/2020;0731;;
PF7062;E;23/01/2020;0732;;
PF2194;E;23/01/2020;0732;;
PF1712;E;23/01/2020;0733;;
PF4217;E;23/01/2020;0733;;
PF0690;E;23/01/2020;0733;;
PF0690;E;23/01/2020;0733;;
PF0229;E;23/01/2020;0733;;
PF0226;E;23/01/2020;0733;;
PF4217;E;23/01/2020;0733;;
PF0208;E;23/01/2020;0810;;
PF3050;E;29/01/2020;0732;;
PF0579;P;10/02/2020;1115;;
PF2901;P;10/02/2020;1157;;
PF7904;P;10/02/2020;1157;;
PF4019;P;10/02/2020;1157;;
PF2919;P;10/02/2020;1157;;
PF4099;P;10/02/2020;1158;;
PF1868;P;10/02/2020;1159;;
PF1852;P;10/02/2020;1159;;
PF5369;P;10/02/2020;1159;;
PF1853;P;10/02/2020;1159;;
PF1965;P;10/02/2020;1159;;
PF1875;A;10/02/2020;1200;;
PF2885;A;10/02/2020;1200;;
PF0279;A;10/02/2020;1224;;
PF0522;A;10/02/2020;1226;;
PF1954;A;10/02/2020;1226;;
PF1955;A;10/02/2020;1226;;
PF1846;A;10/02/2020;1226;;
PF4217;A;10/02/2020;1225;;
PF0580;A;10/02/2020;1226;;
PF0580;A;10/02/2020;1226;;
PF0533;A;10/02/2020;1226;;
PF1867;A;10/02/2020;1227;;
PF1860;A;10/02/2020;1227;;
PF2952;A;10/02/2020;1226;;
PF0555;A;10/02/2020;1227;;
PF1868;A;10/02/2020;1227;;
PF0474;A;10/02/2020;1228;;
PF0576;A;10/02/2020;1227;;
PF0578;A;10/02/2020;1227;;
PF1869;A;10/02/2020;1228;;
PF1756;A;10/02/2020;1228;;
PF1865;A;10/02/2020;1229;;
PF2885;A;10/02/2020;1229;;
PF5369;A;10/02/2020;1229;;
PF0281;A;10/02/2020;1228;;
PF0221;A;10/02/2020;1228;;
PF0535;A;10/02/2020;1231;;
PF1852;A;10/02/2020;1231;;
PF1965;A;10/02/2020;1231;;
PF0491;A;10/02/2020;1232;;
PF5364;A;10/02/2020;1232;;
PF0554;A;10/02/2020;1232;;
PF0581;A;10/02/2020;1232;;
PF0553;A;10/02/2020;1232;;
PF1853;A;10/02/2020;1233;;
PF1875;A;10/02/2020;1233;;
PF7905;A;10/02/2020;1233;;
PF2940;A;10/02/2020;1233;;
PF0493;A;10/02/2020;1234;;
PF0471;A;10/02/2020;1234;;
PF1168;A;10/02/2020;1234;;
PF0552;A;10/02/2020;1234;;
PF1556;A;10/02/2020;1234;;
PF0500;A;10/02/2020;1235;;
PF1844;A;10/02/2020;1235;;
PF0393;A;10/02/2020;1238;;
PF7903;A;10/02/2020;1235;;
PF4848;A;10/02/2020;1235;;
PF2884;A;10/02/2020;1236;;
PF0547;A;10/02/2020;1235;;
PF2883;A;10/02/2020;1236;;
PF1898;A;10/02/2020;1235;;
PF1839;A;10/02/2020;1236;;
PF3375;A;10/02/2020;1235;;
PF0222;A;10/02/2020;1235;;
PF0215;A;10/02/2020;1235;;
PF2194;A;10/02/2020;1235;;
PF3944;A;10/02/2020;1237;;
PF0537;A;10/02/2020;1237;;
PF0537;A;10/02/2020;1237;;
PF6528;A;10/02/2020;1237;;
PF6528;A;10/02/2020;1237;;
PF1840;A;10/02/2020;1237;;
PF0523;A;10/02/2020;1239;;
PF0475;A;10/02/2020;1239;;
PF1755;A;10/02/2020;1239;;
PF7819;A;10/02/2020;1239;;
PF0492;A;10/02/2020;1239;;
PF1870;A;10/02/2020;1239;;
PF6097;A;10/02/2020;1238;;
PF0494;A;10/02/2020;1240;;
PF0467;A;10/02/2020;1240;;
PF5859;A;10/02/2020;1238;;
PF0488;A;10/02/2020;1240;;
PF1757;A;10/02/2020;1240;;
PF0274;A;10/02/2020;1239;;
PF5363;A;10/02/2020;1240;;
PF3830;A;10/02/2020;1239;;
PF3736;A;10/02/2020;1239;;
PF3021;A;10/02/2020;1239;;
PF4218;A;10/02/2020;1240;;
PF1883;A;10/02/2020;1240;;
PF1873;A;10/02/2020;1241;;
PF4882;A;10/02/2020;1244;;
PF0281;A;10/02/2020;1243;;
PF1881;A;10/02/2020;1246;;
PF1947;A;10/02/2020;1247;;
PF1839;A;10/02/2020;1247;;
PF0490;A;10/02/2020;1250;;
PF1945;A;10/02/2020;1252;;
PF1951;A;10/02/2020;1256;;
PF0581;A;10/02/2020;1255;;
PF1948;A;10/02/2020;1256;;
PF0554;A;10/02/2020;1255;;
PF0553;A;10/02/2020;1255;;
PF1898;A;10/02/2020;1255;;
PF1021;A;10/02/2020;1256;;
PF4878;A;10/02/2020;1257;;
PF1946;A;10/02/2020;1257;;
PF1856;A;10/02/2020;1257;;
PF1944;A;10/02/2020;1258;;
PF0469;A;10/02/2020;1258;;
PF0477;A;10/02/2020;1259;;
PF0474;A;10/02/2020;1259;;
PF1558;A;10/02/2020;1259;;
PF0555;A;10/02/2020;1258;;
PF1952;A;10/02/2020;1300;;
PF4217;A;10/02/2020;1300;;
PF0277;A;10/02/2020;1300;;
PF5857;A;10/02/2020;1301;;
PF1168;A;10/02/2020;1303;;
PF1556;A;10/02/2020;1303;;
PF0552;A;10/02/2020;1303;;
PF7903;A;10/02/2020;1303;;
PF7905;A;10/02/2020;1303;;
PF0229;A;10/02/2020;1357;;
PF0229;A;10/02/2020;1357;;
PF4992;A;10/02/2020;1357;;
PF2068;A;10/02/2020;1435;;
PF0467;S;10/02/2020;1540;;
PF0393;S;10/02/2020;1600;;
PF0393;S;10/02/2020;1600;;
PF4882;S;10/02/2020;1558;;
PF1558;S;10/02/2020;1600;;
PF1948;S;10/02/2020;1600;;
PF1868;S;10/02/2020;1600;;
PF0474;S;10/02/2020;1600;;
PF1853;S;10/02/2020;1600;;
PF5369;S;10/02/2020;1600;;
PF1946;S;10/02/2020;1600;;
PF1860;S;10/02/2020;1600;;
PF1869;S;10/02/2020;1600;;
PF0536;S;10/02/2020;1600;;
PF0540;S;10/02/2020;1600;;
PF1944;S;10/02/2020;1600;;
PF1945;S;10/02/2020;1600;;
PF1021;S;10/02/2020;1601;;
PF1873;S;10/02/2020;1601;;
PF1881;S;10/02/2020;1601;;
PF0490;S;10/02/2020;1601;;
PF1952;S;10/02/2020;1601;;
PF0500;S;10/02/2020;1601;;
PF0492;S;10/02/2020;1601;;
PF2883;S;10/02/2020;1601;;
PF0471;S;10/02/2020;1601;;
PF0491;S;10/02/2020;1601;;
PF0475;S;10/02/2020;1601;;
PF1839;S;10/02/2020;1600;;
PF5364;S;10/02/2020;1601;;
PF1756;S;10/02/2020;1601;;
PF7819;S;10/02/2020;1601;;
PF2885;S;10/02/2020;1601;;
PF1875;S;10/02/2020;1601;;
PF1965;S;10/02/2020;1601;;
PF0213;S;10/02/2020;1600;;
PF1852;S;10/02/2020;1601;;
PF1867;S;10/02/2020;1601;;
PF0221;S;10/02/2020;1601;;
PF0477;S;10/02/2020;1602;;
PF1863;S;10/02/2020;1602;;
PF3944;S;10/02/2020;1602;;
PF2884;S;10/02/2020;1602;;
PF1951;S;10/02/2020;1602;;
PF1883;S;10/02/2020;1602;;
PF1870;S;10/02/2020;1602;;
PF1856;S;10/02/2020;1602;;
PF4878;S;10/02/2020;1602;;
PF5363;S;10/02/2020;1603;;
PF0534;S;10/02/2020;1602;;
PF0488;S;10/02/2020;1603;;
PF1755;S;10/02/2020;1603;;
PF1757;S;10/02/2020;1603;;
PF0208;S;10/02/2020;1601;;
PF0469;S;10/02/2020;1603;;
PF7905;S;10/02/2020;1623;;
PF7905;S;10/02/2020;1624;;
PF0541;S;10/02/2020;1624;;
PF2920;S;10/02/2020;1625;;
PF1551;S;10/02/2020;1626;;
PF0552;S;10/02/2020;1626;;
PF0548;S;10/02/2020;1630;;
PF2952;S;10/02/2020;1633;;
PF0210;S;10/02/2020;1632;;
PF0503;S;10/02/2020;1634;;
PF0220;S;10/02/2020;1637;;
PF3877;S;10/02/2020;1643;;
PF2919;S;10/02/2020;1652;;
PF0547;S;10/02/2020;1701;;
PF0501;S;10/02/2020;1704;;
PF4099;S;10/02/2020;1706;;
PF0281;S;10/02/2020;1713;;
PF1556;S;10/02/2020;1715;;
PF1556;S;10/02/2020;1717;;
PF5059;S;10/02/2020;1721;;
PF0273;S;10/02/2020;1737;;
PF0225;S;10/02/2020;1738;;
PF0211;S;10/02/2020;1740;;
PF2940;S;10/02/2020;1755;;
PF0500;S;10/02/2020;1801;;
PF3297;S;10/02/2020;1801;;
PF1844;S;10/02/2020;1801;;
PF1765;S;10/02/2020;1802;;
PF2901;S;10/02/2020;1804;;
PF4848;S;10/02/2020;1805;;
PF1898;S;10/02/2020;1811;;
PF4019;S;10/02/2020;1848;;
PF2068;;11/02/2020;0557;;
PF0500;E;11/02/2020;0606;;
PF0471;E;11/02/2020;0607;;
PF0502;E;11/02/2020;0607;;
PF0279;E;11/02/2020;0643;;
PF1873;E;11/02/2020;0657;;
PF1558;E;11/02/2020;0658;;
PF0277;E;11/02/2020;0657;;
PF0534;E;11/02/2020;0701;;
PF0540;E;11/02/2020;0704;;
PF0274;E;11/02/2020;0707;;
PF5059;E;11/02/2020;0708;;
PF2901;E;11/02/2020;0708;;
PF1948;E;11/02/2020;0709;;
PF1844;E;11/02/2020;0710;;
PF2193;E;11/02/2020;0710;;
PF4219;E;11/02/2020;0713;;
PF0579;E;11/02/2020;0713;;
PF0536;E;11/02/2020;0714;;
PF1551;E;11/02/2020;0714;;
PF4882;E;11/02/2020;0715;;
PF0221;E;11/02/2020;0714;;
PF7904;E;11/02/2020;0726;;
PF3830;E;11/02/2020;0726;;
PF4099;E;11/02/2020;0726;;
PF2952;E;11/02/2020;0726;;
PF3686;E;11/02/2020;0727;;
PF2883;E;11/02/2020;0727;;
PF0541;E;11/02/2020;0727;;
PF0578;E;11/02/2020;0727;;
PF2884;E;11/02/2020;0728;;
PF2884;E;11/02/2020;0728;;
PF1950;E;11/02/2020;0728;;
PF1839;E;11/02/2020;0727;;
PF2883;E;11/02/2020;0728;;
PF4218;E;11/02/2020;0727;;
PF2940;E;11/02/2020;0727;;
PF0474;E;11/02/2020;0728;;
PF0563;E;11/02/2020;0728;;
PF1755;E;11/02/2020;0728;;
PF1846;E;11/02/2020;0729;;
PF1881;E;11/02/2020;0729;;
PF1946;E;11/02/2020;0729;;
PF1951;E;11/02/2020;0730;;
PF1955;E;11/02/2020;0730;;
PF0469;E;11/02/2020;0730;;
PF0222;E;11/02/2020;0729;;
PF1757;E;11/02/2020;0730;;
PF0493;E;11/02/2020;0731;;
PF1856;E;11/02/2020;0731;;
PF3375;E;11/02/2020;0729;;
PF0488;E;11/02/2020;0731;;
PF0580;E;11/02/2020;0731;;
PF3944;E;11/02/2020;0732;;
PF1021;E;11/02/2020;0732;;
PF2919;E;11/02/2020;0731;;
PF1954;E;11/02/2020;0732;;
PF1954;E;11/02/2020;0733;;
PF0218;E;11/02/2020;0732;;
PF0215;E;11/02/2020;0732;;
PF1712;E;11/02/2020;0732;;
PF7905;E;11/02/2020;0733;;
PF0220;E;11/02/2020;0732;;
PF0690;E;11/02/2020;0732;;
PF1944;E;11/02/2020;0734;;
PF0226;E;11/02/2020;0733;;
PF0212;E;11/02/2020;0734;;
PF3187;E;11/02/2020;0734;;
PF0503;E;11/02/2020;0738;;
PF0207;E;11/02/2020;0743;;
PF3050;E;11/02/2020;0734;;
PF0535;E;11/02/2020;0745;;
PF3021;E;11/02/2020;0745;;
PF7062;E;11/02/2020;0746;;
PF0211;E;11/02/2020;0753;;
PF0273;E;11/02/2020;0755;;
PF1867;E;11/02/2020;0818;;
PF5369;E;11/02/2020;0819;;
PF1860;E;11/02/2020;0820;;
PF1865;A;10/02/2020;1200;;
PF1860;A;10/02/2020;1200;;
PF1756;A;10/02/2020;1200;;
PF1869;A;10/02/2020;1200;;
PF1867;A;10/02/2020;1200;;
PF1897;A;10/02/2020;1200;;
PF0530;A;10/02/2020;1200;;
PF0281;A;10/02/2020;1200;;
PF3375;A;10/02/2020;1200;;
PF0215;A;10/02/2020;1200;;
PF1551;A;10/02/2020;1201;;
PF1765;A;10/02/2020;1201;;
PF2068;A;10/02/2020;1201;;
PF0222;A;10/02/2020;1200;;
PF0536;A;10/02/2020;1201;;
PF1883;A;10/02/2020;1203;;
PF1870;A;10/02/2020;1203;;
PF0221;A;10/02/2020;1203;;
PF2194;A;10/02/2020;1203;;
PF0548;A;10/02/2020;1206;;
PF2952;A;10/02/2020;1208;;
PF0534;A;10/02/2020;1209;;
PF0532;A;10/02/2020;1209;;
PF0540;A;10/02/2020;1209;;
PF5860;A;10/02/2020;1209;;
PF0530;A;10/02/2020;1217;;
PF0535;A;10/02/2020;1217;;
PF4882;A;10/02/2020;1218;;
PF1897;A;10/02/2020;1218;;
PF1948;A;10/02/2020;1219;;
PF1881;A;10/02/2020;1220;;
PF0490;A;10/02/2020;1220;;
PF1946;A;10/02/2020;1220;;
PF1945;A;10/02/2020;1220;;
PF1951;A;10/02/2020;1220;;
PF0469;A;10/02/2020;1220;;
PF1944;A;10/02/2020;1220;;
PF0477;A;10/02/2020;1220;;
PF1856;A;10/02/2020;1220;;
PF1952;A;10/02/2020;1221;;
PF1021;A;10/02/2020;1221;;
PF1873;A;10/02/2020;1221;;
PF1947;A;10/02/2020;1221;;
PF2068;A;10/02/2020;1221;;
PF0548;A;10/02/2020;1222;;
PF1765;A;10/02/2020;1222;;
PF1558;A;10/02/2020;1224;;
PF4878;A;10/02/2020;1224;;
PF2901;A;10/02/2020;1224;;
PF4019;A;10/02/2020;1224;;
PF7904;A;10/02/2020;1224;;
PF1551;A;10/02/2020;1224;;
PF2919;A;10/02/2020;1224;;
PF4099;A;10/02/2020;1224;;
PF2920;A;10/02/2020;1224;;
PF2940;A;10/02/2020;1303;;
PF4848;A;10/02/2020;1303;;
PF0547;A;10/02/2020;1303;;
PF1840;A;10/02/2020;1305;;
PF6097;A;10/02/2020;1307;;
PF5364;A;10/02/2020;1308;;
PF1844;A;10/02/2020;1309;;
PF0276;A;10/02/2020;1308;;
PF4218;A;10/02/2020;1309;;
PF0523;A;10/02/2020;1310;;
PF0491;A;10/02/2020;1310;;
PF0475;A;10/02/2020;1311;;
PF0500;A;10/02/2020;1312;;
PF0579;A;10/02/2020;1311;;
PF3187;A;10/02/2020;1311;;
PF0492;A;10/02/2020;1312;;
PF2884;A;10/02/2020;1312;;
PF2883;A;10/02/2020;1312;;
PF0488;A;10/02/2020;1313;;
PF7819;A;10/02/2020;1313;;
PF3021;A;10/02/2020;1312;;
PF3736;A;10/02/2020;1312;;
PF3830;A;10/02/2020;1312;;
PF5859;A;10/02/2020;1313;;
PF0274;A;10/02/2020;1313;;
PF1757;A;10/02/2020;1314;;
PF6149;A;10/02/2020;1313;;
PF0226;A;10/02/2020;1314;;
PF1755;A;10/02/2020;1315;;
PF0494;A;10/02/2020;1315;;
PF0493;A;10/02/2020;1316;;
PF7062;A;10/02/2020;1314;;
PF0467;A;10/02/2020;1316;;
PF3944;A;10/02/2020;1316;;
PF0471;A;10/02/2020;1316;;
PF5363;A;10/02/2020;1316;;
PF0218;A;10/02/2020;1322;;
PF0220;A;10/02/2020;1325;;
PF3297;A;10/02/2020;1327;;
PF0229;A;10/02/2020;1327;;
PF4992;A;10/02/2020;1327;;
PF0207;A;10/02/2020;1327;;
PF1863;A;10/02/2020;1331;;
PF0276;A;10/02/2020;1330;;
PF2193;A;10/02/2020;1341;;
PF5857;A;10/02/2020;1343;;
PF3187;A;10/02/2020;1344;;
PF3187;A;10/02/2020;1344;;
PF7062;A;10/02/2020;1345;;
PF0213;A;10/02/2020;1345;;
PF6149;A;10/02/2020;1345;;
PF0226;A;10/02/2020;1346;;
